what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090831-1906,"org.eclipse.ecf.identity",1472303913428
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer",1472303913430
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.1.v20090831-1906,"org.eclipse.ecf.provider.filetransfer.httpclient",1472303913431
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1472303913431
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1472303913431
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1472303913431
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1472303913431
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1472303913431
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1472303913431
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1472303913432
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1472303913432
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1472303913432
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1472303913433
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1472303913433
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1472303913433
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1472303913434
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1472303913434
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1472303913435
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1472303913435
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1472303913436
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1472303913436
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1472303913436
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1472303913436
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1472303913437
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1472303913437
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1472303913438
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1472303913438
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1472303913438
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1472303913439
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1472303913439
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1472303913439
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1472303913440
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1472303913440
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1472303913441
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1472303913441
started,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1472303913443
started,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1472303913444
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1472303913445
started,bundle,org.eclipse.jface,3.5.2.M20100120-0800,"org.eclipse.jface",1472303913445
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1472303913446
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1472303913446
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.1.v200911141836,"org.eclipse.jst.common.project.facet.core",1472303913446
started,bundle,org.eclipse.jst.j2ee,1.1.301.v201001272230,"org.eclipse.jst.j2ee",1472303913447
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200911302230,"org.eclipse.jst.j2ee.core",1472303913448
started,bundle,org.eclipse.jst.j2ee.ui,1.1.301.v201001252130,"org.eclipse.jst.j2ee.ui",1472303913449
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1472303913449
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1472303913450
started,bundle,org.eclipse.jst.jee,1.0.201.v201002021055,"org.eclipse.jst.jee",1472303913450
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1472303913451
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1472303913451
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1472303913452
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1472303913452
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1472303913452
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1472303913453
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1472303913453
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1472303913454
started,bundle,org.eclipse.team.core,3.5.1.r35x_20100113-0800,"org.eclipse.team.core",1472303913454
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1472303913456
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1472303913456
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1472303913457
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1472303913457
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1472303913458
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1472303913459
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1472303913459
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1472303913460
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1472303913460
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1472303913461
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1472303913461
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1472303913462
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1472303913462
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1472303913463
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1472303913463
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1472303913464
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1472303913464
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1472303913465
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1472303913465
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1472303913466
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1472303913466
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1472303913466
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1472303913467
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1472303913467
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1472303913468
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1472303913469
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1472303913469
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1472303913470
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1472303913471
started,bundle,org.jboss.tools.cdi.xml,1.0.1.v201006011046R-H111-GA,"org.jboss.tools.cdi.xml",1472303913471
started,bundle,org.jboss.tools.common,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common",1472303913471
started,bundle,org.jboss.tools.common.model,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.model",1472303913472
started,bundle,org.jboss.tools.common.model.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.model.ui",1472303913472
started,bundle,org.jboss.tools.common.projecttemplates,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.projecttemplates",1472303913473
started,bundle,org.jboss.tools.common.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.verification",1472303913473
started,bundle,org.jboss.tools.common.verification.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.common.verification.ui",1472303913473
started,bundle,org.jboss.tools.hibernate.xml,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.hibernate.xml",1472303913474
started,bundle,org.jboss.tools.jsf,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf",1472303913474
started,bundle,org.jboss.tools.jsf.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.ui",1472303913475
started,bundle,org.jboss.tools.jsf.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jsf.verification",1472303913475
started,bundle,org.jboss.tools.jst.web,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web",1472303913476
started,bundle,org.jboss.tools.jst.web.tiles,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.tiles",1472303913476
started,bundle,org.jboss.tools.jst.web.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.ui",1472303913476
started,bundle,org.jboss.tools.jst.web.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.jst.web.verification",1472303913477
started,bundle,org.jboss.tools.seam.core,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.core",1472303913477
started,bundle,org.jboss.tools.seam.pages.xml,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.pages.xml",1472303913477
started,bundle,org.jboss.tools.seam.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.ui",1472303913478
started,bundle,org.jboss.tools.seam.xml,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.seam.xml",1472303913478
started,bundle,org.jboss.tools.struts,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts",1472303913478
started,bundle,org.jboss.tools.struts.ui,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.ui",1472303913478
started,bundle,org.jboss.tools.struts.verification,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.struts.verification",1472303913479
os,sysinfo,,,"linux",1472303913482
arch,sysinfo,,,"x86_64",1472303913482
ws,sysinfo,,,"gtk",1472303913482
locale,sysinfo,,,"zh_CN",1472303913482
processors,sysinfo,,,"2",1472303913483
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1472303913483
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1472303913483
java.specification.name,sysinfo,,,"Java Platform API Specification",1472303913483
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1472303913483
java.specification.version,sysinfo,,,"1.6",1472303913483
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1472303913483
java.version,sysinfo,,,"1.6.0_45",1472303913483
java.vm.info,sysinfo,,,"mixed mode",1472303913483
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1472303913483
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1472303913483
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1472303913483
java.vm.specification.version,sysinfo,,,"1.0",1472303913483
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1472303913483
java.vm.version,sysinfo,,,"20.45-b01",1472303913483
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1472303914671
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1472303914691
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1472303914692
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1472303914709
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1472303914734
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1472303914758
started,bundle,org.jboss.tools.jmx.core,1.1.1.v201006011046R-H111-GA,"org.jboss.tools.jmx.core",1472303914773
started,bundle,org.jboss.ide.eclipse.as.core,2.1.1.v201006011046R-H111-GA,"org.jboss.ide.eclipse.as.core",1472303914777
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1472303914963
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1472303914964
started,bundle,org.jboss.ide.eclipse.as.ui,2.1.1.v201006011046R-H111-GA,"org.jboss.ide.eclipse.as.ui",1472303915001
started,bundle,org.jboss.tools.vpe,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe",1472303915008
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1472303915010
started,bundle,org.jboss.tools.vpe.xulrunner,3.1.1.v201006011046R-H111-GA,"org.jboss.tools.vpe.xulrunner",1472303915018
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1472303915031
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1472303915143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472303992808
started,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1472303998072
started,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1472304004714
started,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1472304004718
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1472304004757
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472309198610
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1472309202749
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1472309202754
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1472309202816
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472309206086
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1472309208558
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1472309274792
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1472309274846
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1472309274882
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.101.R35x_20100105,"org.eclipse.equinox.p2.updatesite",1472309276939
error,log,,,"Unable to load the repository http://download.jboss.org/jbosstools/updates/stable/galileo/%20type%20or%20select%20a%20site",1472309277534
error,log,,,"Unable to load the repository http://subclipse.tigris.org/update_1.6.x/",1472309283690
error,log,,,"Unable to load the repository http://download.eclipse.org/tools/mylyn/update/e3.4/",1472309428472
error,log,,,"Unable to load the repository http://download.eclipse.org/birt/update-site/2.5/",1472309549042
error,log,,,"Unable to load the repository http://m2eclipse.sonatype.org/sites/m2e-extras/",1472309686686
error,log,,,"Operation details",1472309691359
error,log,,,"Operation details",1472309691360
error,log,,,"Operation details",1472309691624
error,log,,,"Operation details",1472309691675
error,log,,,"Operation details",1472309747319
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1472310988411
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472310988529
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1472311000263
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472311001651
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472311286094
error,log,,,"Unable to load the repository http://subclipse.tigris.org/update_1.6.x/",1472311290346
error,log,,,"Unable to load the repository http://download.eclipse.org/tools/mylyn/update/e3.4/",1472311290348
error,log,,,"Unable to load the repository http://download.eclipse.org/birt/update-site/2.5/",1472311290349
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1472311290493
error,log,,,"Operation details",1472311390844
error,log,,,"Operation details",1472311390845
error,log,,,"Operation details",1472311390964
error,log,,,"Operation details",1472311390989
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1472345545268
started,bundle,org.eclipse.osgi,3.5.2.R35x_v20100126,"org.eclipse.osgi",1472345545269
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1472345545270
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1472345545270
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1472345545270
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1472345545270
started,bundle,org.eclipse.core.expressions,3.4.101.R35x_v20100209,"org.eclipse.core.expressions",1472345545270
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1472345545270
started,bundle,org.eclipse.core.filesystem,1.2.1.R35x_v20091203-1235,"org.eclipse.core.filesystem",1472345545271
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1472345545271
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1472345545271
started,bundle,org.eclipse.core.resources,3.5.2.R35x_v20091203-1235,"org.eclipse.core.resources",1472345545271
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1472345545271
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1472345545271
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1472345545271
started,bundle,org.eclipse.debug.core,3.5.1.v20091103_r352,"org.eclipse.debug.core",1472345545272
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1472345545272
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090831-1906,"org.eclipse.ecf.filetransfer",1472345545272
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1472345545272
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1472345545272
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1472345545272
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1472345545272
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1472345545272
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1472345545272
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1472345545272
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1472345545272
started,bundle,org.eclipse.equinox.app,1.2.1.R35x_v20091203,"org.eclipse.equinox.app",1472345545272
started,bundle,org.eclipse.equinox.common,3.5.1.R35x_v20090807-1100,"org.eclipse.equinox.common",1472345545272
started,bundle,org.eclipse.equinox.ds,1.1.1.R35x_v20090806,"org.eclipse.equinox.ds",1472345545272
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1472345545272
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.101.R35x_v20091214,"org.eclipse.equinox.frameworkadmin.equinox",1472345545273
started,bundle,org.eclipse.equinox.p2.core,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.core",1472345545273
started,bundle,org.eclipse.equinox.p2.director,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.director",1472345545273
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1472345545274
started,bundle,org.eclipse.equinox.p2.engine,1.0.102.R35x_v20091117,"org.eclipse.equinox.p2.engine",1472345545274
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1472345545274
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1472345545274
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.101.R35x_v20090812,"org.eclipse.equinox.p2.metadata.repository",1472345545274
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1472345545274
started,bundle,org.eclipse.equinox.p2.repository,1.0.1.R35x_v20100105,"org.eclipse.equinox.p2.repository",1472345545274
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1472345545274
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1472345545274
started,bundle,org.eclipse.equinox.preferences,3.2.301.R35x_v20091117,"org.eclipse.equinox.preferences",1472345545274
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1472345545274
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1472345545274
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.101.R35x_v20100209,"org.eclipse.equinox.simpleconfigurator.manipulator",1472345545275
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1472345545275
started,bundle,org.eclipse.help,3.4.1.v20090805_35x,"org.eclipse.help",1472345545275
started,bundle,org.eclipse.jdt.core,3.5.2.v_981_R35x,"org.eclipse.jdt.core",1472345545275
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1472345545275
